Brand Name,Address,latitude,longitude,charging type,charging port,cost per unit,payment type
Echargeup,"J-2/67Sanjay Market,J.J Colony,Wazirpur,Delhi, Pincode",,,,30,,Cash/E Wallet
Echargeup,"E-104,Shakurpur,J.J Colony Delhi",,,,30,,Cash/E Wallet
Echargeup,"371, Gali no-7 village gopalpur",,,,30,,Cash/E Wallet
Echargeup,"C-76,Ramgarh jahangirpuri ,Metro Peelar No 133",,,,30,,Cash/E Wallet
Echargeup,"Residential Address - 37B,Wazirpur Village , Ashok Vihar ,Delhi",,,,30,,Cash/E Wallet
Echargeup,"N-19A/278 , J-3,T-HUT,J.J Colony,Wazirpur , Ashok Vihar Delhi",,,,30,,Cash/E Wallet
Echargeup,"N-19A,201 ,J.J.Colony,Zakhirpur Pincode",,,,30,,Cash/E Wallet
Echargeup,House no. 11A Near janta flat pitampura village,,,,20,,Cash/E Wallet
Echargeup,"H-106, JJ Colony, Wazirpur Delhi",,,,20,,Cash/E Wallet
Echargeup,"House No-120 A, Raja Vihar Samaypur Badli, Delhi",,,,15,,Cash/E Wallet
Echargeup,"Ground Floor, Floor Gate No. 2, Shakurpur City, Delhi",,,,15,,Cash/E Wallet
Echargeup,"Shop No-M-19, DDA, Market Shakurpur Village, Delhi",,,,10,,Cash/E Wallet
Echargeup,"KH No-58, Ground Floor BLK-A, Swami Sharda Nand Colony, Village Balswa Dairy Landmark Near Kali Mata Mandir, Delhi",,,,10,,Cash/E Wallet
Echargeup,"Shop No-1 & 2 , Nimri Colony, Near Deep Chand Bandhu Hospital, Ashok Vihar, New Delhi",,,,10,,Cash/E Wallet
Echargeup,"Shop No-186, kumhar wali gali Rampura, Trinager Delhi",,,,10,,Cash/E Wallet
Echargeup,"House No-E-2/124, Near Metro Station Shastri Nagar, New Delhi",,,,10,,Cash/E Wallet
